Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
                0.00    0.00       1/1           __gnu_cxx::_Hashtable_iterator<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::_Hashtable_iterator() [198]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[187]    0.0    0.00    0.00       1         commandexec::~commandexec() [187]
                0.00    0.00       1/1           __gnu_cxx::hash_map<std::string, int, __gnu_cxx::hash<std::string>, std::equal_to<std::string>, std::allocator<int> >::~hash_map() [200]
                0.00    0.00       1/1           myheap::~myheap() [194]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[188]    0.0    0.00    0.00       1         comlineparse::returnstream() [188]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[189]    0.0    0.00    0.00       1         comlineparse::comlineparse(int, char**) [189]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[190]    0.0    0.00    0.00       1         comlineparse::~comlineparse() [190]
-----------------------------------------------
                0.00    0.00       1/1           myheap::myheap() [193]
[191]    0.0    0.00    0.00       1         CompleteBinaryTree<datapoint*>::CompleteBinaryTree(int) [191]
-----------------------------------------------
                0.00    0.00       1/1           myheap::~myheap() [194]
[192]    0.0    0.00    0.00       1         CompleteBinaryTree<datapoint*>::~CompleteBinaryTree() [192]
-----------------------------------------------
                0.00    0.00       1/1           commandexec::commandexec() [186]
[193]    0.0    0.00    0.00       1         myheap::myheap() [193]
                0.00    0.00       3/3           std::allocator<datapoint*>::allocator() [166]
                0.00    0.00       3/34          std::allocator<datapoint*>::~allocator() [95]
                0.00    0.00       3/3           std::vector<datapoint*, std::allocator<datapoint*> >::vector(std::allocator<datapoint*> const&) [173]
                0.00    0.00       1/1           CompleteBinaryTree<datapoint*>::CompleteBinaryTree(int) [191]
                0.00    0.00       1/7           std::vector<datapoint*, std::allocator<datapoint*> >::resize(unsigned long, datapoint*) [155]
-----------------------------------------------
                0.00    0.00       1/1           commandexec::~commandexec() [187]
[194]    0.0    0.00    0.00       1         myheap::~myheap() [194]
                0.00    0.00       3/3           std::vector<datapoint*, std::allocator<datapoint*> >::~vector() [174]
                0.00    0.00       1/25          myheap::clear() [100]
                0.00    0.00       1/1           CompleteBinaryTree<datapoint*>::~CompleteBinaryTree() [192]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> > >::allocator<std::pair<std::string const, int> >(std::allocator<std::pair<std::string const, int> > const&) [209]
[195]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> > >::new_allocator() [195]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> > >::~allocator() [210]
[196]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> > >::~new_allocator() [196]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>::allocator<std::pair<std::string const, int> >(std::allocator<std::pair<std::string const, int> > const&) [211]
[197]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>::new_allocator() [197]
-----------------------------------------------
                0.00    0.00       1/1           commandexec::commandexec() [186]
[198]    0.0    0.00    0.00       1         __gnu_cxx::_Hashtable_iterator<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::_Hashtable_iterator() [198]
-----------------------------------------------
                0.00    0.00       1/1           commandexec::commandexec() [186]
[199]    0.0    0.00    0.00       1         __gnu_cxx::hash_map<std::string, int, __gnu_cxx::hash<std::string>, std::equal_to<std::string>, std::allocator<int> >::hash_map() [199]
                0.00    0.00       1/1           std::allocator<std::pair<std::string const, int> >::allocator() [212]
                0.00    0.00       1/27649       std::allocator<std::pair<std::string const, int> >::~allocator() [41]
                0.00    0.00       1/1           __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::hashtable(unsigned long, __gnu_cxx::hash<std::string> const&, std::equal_to<std::string> const&, std::allocator<std::pair<std::string const, int> > const&) [203]
-----------------------------------------------
                0.00    0.00       1/1           commandexec::~commandexec() [187]
[200]    0.0    0.00    0.00       1         __gnu_cxx::hash_map<std::string, int, __gnu_cxx::hash<std::string>, std::equal_to<std::string>, std::allocator<int> >::~hash_map() [200]
                0.00    0.00       1/1           __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::~hashtable() [204]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::hashtable(unsigned long, __gnu_cxx::hash<std::string> const&, std::equal_to<std::string> const&, std::allocator<std::pair<std::string const, int> > const&) [203]
[201]    0.0    0.00    0.00       1         __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::_M_initialize_buckets(unsigned long) [201]
                0.00    0.00       1/8           __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::_M_next_size(unsigned long) const [128]
                0.00    0.00       1/1           std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::reserve(unsigned long) [220]
                0.00    0.00       1/2           std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::end() [176]
                0.00    0.00       1/1           std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::insert(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, unsigned long, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const&) [219]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::~hashtable() [204]
[202]    0.0    0.00    0.00       1         __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::clear() [202]
                0.00    0.00   49186/212723      std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::operator[](unsigned long) [23]
                0.00    0.00   24594/66067       std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::size() const [33]
                0.00    0.00   13824/13824       __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::_M_delete_node(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*) [62]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::hash_map<std::string, int, __gnu_cxx::hash<std::string>, std::equal_to<std::string>, std::allocator<int> >::hash_map() [199]
[203]    0.0    0.00    0.00       1         __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::hashtable(unsigned long, __gnu_cxx::hash<std::string> const&, std::equal_to<std::string> const&, std::allocator<std::pair<std::string const, int> > const&) [203]
                0.00    0.00       1/1           std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> > >::allocator<std::pair<std::string const, int> >(std::allocator<std::pair<std::string const, int> > const&) [209]
                0.00    0.00       1/1           std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>::allocator<std::pair<std::string const, int> >(std::allocator<std::pair<std::string const, int> > const&) [211]
                0.00    0.00       1/1           std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::vector(std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> const&) [221]
                0.00    0.00       1/27          std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>::~allocator() [98]
                0.00    0.00       1/1           __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::_M_initialize_buckets(unsigned long) [201]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::hash_map<std::string, int, __gnu_cxx::hash<std::string>, std::equal_to<std::string>, std::allocator<int> >::~hash_map() [200]
[204]    0.0    0.00    0.00       1         __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::~hashtable() [204]
                0.00    0.00       1/1           __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::clear() [202]
                0.00    0.00       1/8           std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::~vector() [135]
                0.00    0.00       1/1           std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> > >::~allocator() [210]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, unsigned long, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const&) [217]
